ip_away,h_away,r_away,er_away,bb_away,k_away,hr_away,era_away,p_away,s_away,name_away,personId_away,note_away,game_id,ip_home,h_home,r_home,er_home,bb_home,k_home,hr_home,era_home,p_home,s_home,name_home,personId_home,note_home,namefield_away,namefield_home
4.0,7.0,5.0,5.0,2.0,5.0,1.0,6.00,96.0,61.0,Wacha,608379.0,"(L, 1-1)",630278,4.0,3.0,0.0,0.0,3.0,5.0,0.0,8.1,74.0,45.0,Toussaint,657053.0,,,
4.2,3.0,2.0,2.0,3.0,5.0,1.0,3.12,88.0,49.0,Glasnow,607192.0,,630492,5.1,4.0,1.0,1.0,1.0,3.0,1.0,4.09,83.0,52.0,LeBlanc,453281.0,,,
5.0,5.0,4.0,4.0,2.0,7.0,2.0,7.62,90.0,58.0,Velasquez,592826.0,,630918,0.2,5.0,6.0,6.0,1.0,1.0,0.0,13.5,32.0,20.0,Thornton,663423.0,,,
3.2,5.0,1.0,1.0,2.0,5.0,0.0,6.17,67.0,42.0,Howard,675921.0,,630919,3.2,4.0,2.0,1.0,1.0,3.0,1.0,2.79,78.0,44.0,Anderson,502624.0,,,
4.0,3.0,4.0,4.0,5.0,1.0,0.0,6.00,78.0,42.0,Lyles,543475.0,"(L, 0-1)",631020,4.0,3.0,2.0,2.0,2.0,7.0,0.0,3.24,71.0,51.0,Smyly,592767.0,,,
6.0,4.0,2.0,2.0,1.0,3.0,0.0,5.40,79.0,48.0,Fiers,571666.0,,631067,6.0,3.0,0.0,0.0,1.0,9.0,0.0,4.66,89.0,58.0,Kikuchi,579328.0,,,
3.1,6.0,5.0,5.0,2.0,1.0,2.0,6.14,69.0,39.0,Godley,643327.0,"(L, 0-1)",631224,2.2,4.0,2.0,1.0,1.0,3.0,0.0,3.38,51.0,32.0,Tanaka,547888.0,,,
6.0,6.0,3.0,3.0,1.0,5.0,3.0,3.75,84.0,53.0,Carrasco,471911.0,"(L, 1-1)",631273,6.0,1.0,0.0,0.0,1.0,6.0,0.0,1.64,83.0,52.0,Maeda,628317.0,"(W, 2-0)",,
6.0,4.0,2.0,2.0,1.0,9.0,1.0,6.23,97.0,67.0,Ponce de Leon,594965.0,,631288,4.2,5.0,1.0,1.0,3.0,10.0,0.0,1.98,101.0,60.0,Burnes,669203.0,,,
2.1,4.0,6.0,6.0,2.0,3.0,2.0,11.88,62.0,29.0,Crowe,640444.0,"(L, 0-2)",631342,4.1,5.0,3.0,3.0,0.0,1.0,0.0,3.86,63.0,41.0,Castano,641447.0,,,
5.2,3.0,2.0,2.0,0.0,4.0,0.0,5.00,83.0,53.0,Greinke,425844.0,,631392,6.0,6.0,1.0,1.0,2.0,5.0,0.0,3.38,86.0,53.0,Canning,656288.0,,,
3.2,5.0,0.0,0.0,3.0,6.0,0.0,7.36,77.0,41.0,"Gonzalez, G",461829.0,,631413,1.2,5.0,5.0,5.0,2.0,1.0,2.0,12.27,41.0,20.0,Bolaños,671790.0,"(L, 0-2)",,
7.0,2.0,0.0,0.0,2.0,7.0,0.0,0.68,111.0,68.0,Bauer,545333.0,"(W, 1-0)",631469,1.2,4.0,2.0,2.0,2.0,0.0,0.0,10.8,54.0,34.0,Norris,596057.0,"(L, 0-1)",,
1.2,6.0,3.0,3.0,1.0,3.0,0.0,8.44,51.0,35.0,Lucchesi,664192.0,"(L, 0-1)",631540,6.0,2.0,0.0,0.0,1.0,4.0,0.0,1.5,83.0,51.0,Freeland,607536.0,"(W, 2-0)",,
2.2,5.0,2.0,2.0,1.0,1.0,2.0,3.52,51.0,32.0,"Keller, M",656605.0,"(L, 1-1)",631622,6.2,3.0,0.0,0.0,2.0,11.0,0.0,0.71,96.0,59.0,Chatwood,543022.0,"(W, 2-0)",,
5.2,3.0,0.0,0.0,0.0,6.0,0.0,0.00,81.0,57.0,Kershaw,477132.0,"(W, 1-0)",630101,6.0,9.0,3.0,3.0,0.0,4.0,2.0,2.63,90.0,60.0,"Kelly, M",518876.0,"(L, 1-1)",,
6.0,5.0,3.0,3.0,1.0,8.0,1.0,3.86,87.0,54.0,"Peterson, D",656849.0,"(L, 1-1)",630280,3.1,5.0,0.0,0.0,4.0,5.0,0.0,7.5,75.0,45.0,Wright,657140.0,,,
4.2,5.0,1.0,1.0,2.0,3.0,1.0,1.04,72.0,42.0,"Chirinos, Y",630023.0,,630493,5.0,6.0,1.0,1.0,0.0,8.0,1.0,5.63,83.0,55.0,Milone,543548.0,,,
7.0,4.0,0.0,0.0,2.0,9.0,0.0,4.28,92.0,59.0,Eflin,621107.0,"(W, 3-2)",630907,4.1,5.0,5.0,5.0,4.0,6.0,1.0,7.17,92.0,56.0,Ray,592662.0,"(L, 2-5)",,
4.0,2.0,1.0,1.0,2.0,3.0,0.0,2.25,75.0,46.0,Allard,663465.0,,631021,5.2,7.0,5.0,5.0,1.0,1.0,1.0,9.31,87.0,54.0,Samardzija,502188.0,,,
5.2,3.0,1.0,1.0,0.0,7.0,0.0,0.93,83.0,53.0,Bassitt,605135.0,"(W, 1-0)",631068,4.2,3.0,2.0,2.0,2.0,3.0,0.0,8.31,96.0,53.0,Graveman,608665.0,"(L, 0-2)",,
1.0,0.0,0.0,0.0,2.0,3.0,0.0,6.35,29.0,15.0,Brice,592169.0,,631210,3.0,7.0,5.0,3.0,0.0,4.0,1.0,13.5,62.0,45.0,Paxton,572020.0,,,
6.0,5.0,3.0,3.0,0.0,9.0,1.0,3.75,106.0,70.0,Civale,650644.0,"(L, 1-1)",631274,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.5,21.0,14.0,Clippard,461325.0,,,
6.0,1.0,1.0,1.0,2.0,6.0,1.0,4.96,99.0,60.0,Ponce de Leon,594965.0,"(W, 1-3)",631292,2.1,4.0,3.0,3.0,1.0,2.0,0.0,5.16,47.0,28.0,Lindblom,458676.0,"(L, 2-4)",,
5.0,1.0,0.0,0.0,3.0,4.0,0.0,1.23,86.0,47.0,Braymer,664069.0,"(W, 1-0)",631329,2.2,5.0,5.0,4.0,3.0,2.0,2.0,5.87,62.0,33.0,"Garrett, B",666129.0,"(L, 1-1)",,
3.0,1.0,4.0,4.0,6.0,4.0,1.0,10.50,72.0,33.0,James,657624.0,,631393,1.2,0.0,2.0,2.0,5.0,3.0,0.0,37.8,50.0,25.0,Ohtani,660271.0,,,
6.0,5.0,2.0,2.0,1.0,4.0,1.0,6.48,83.0,54.0,Cease,656302.0,"(W, 1-1)",631415,4.1,6.0,2.0,2.0,2.0,2.0,0.0,4.15,64.0,43.0,Junis,596001.0,,,
5.0,3.0,0.0,0.0,0.0,2.0,0.0,0.00,64.0,46.0,DeSclafani,543101.0,,631470,2.0,3.0,3.0,3.0,2.0,2.0,2.0,9.0,48.0,27.0,"García, R",665621.0,,,
5.0,4.0,3.0,3.0,1.0,2.0,2.0,4.50,70.0,43.0,Davies,605200.0,"(L, 1-1)",631541,6.0,4.0,1.0,1.0,1.0,6.0,0.0,2.45,86.0,57.0,Senzatela,622608.0,"(W, 2-0)",,
3.0,0.0,0.0,0.0,0.0,4.0,0.0,0.00,35.0,27.0,Brault,643230.0,,631606,6.0,4.0,1.0,1.0,1.0,4.0,1.0,0.82,89.0,58.0,Lester,452657.0,,,
6.0,5.0,2.0,2.0,1.0,10.0,1.0,2.12,104.0,68.0,deGrom,594798.0,"(W, 1-0)",630281,2.1,3.0,4.0,4.0,4.0,0.0,0.0,3.95,48.0,27.0,Soroka,647336.0,"(L, 0-1)",,
7.0,4.0,1.0,1.0,4.0,9.0,0.0,2.25,99.0,70.0,Montas,593423.0,"(W, 1-1)",631070,4.2,4.0,4.0,4.0,2.0,5.0,0.0,9.39,86.0,52.0,Sheffield,656954.0,"(L, 0-2)",,
5.0,3.0,3.0,3.0,3.0,3.0,3.0,5.19,79.0,43.0,Buehler,621111.0,,631090,6.0,5.0,3.0,3.0,0.0,5.0,1.0,2.65,88.0,54.0,Paddack,663978.0,"(W, 2-0)",,
5.2,4.0,4.0,4.0,2.0,5.0,0.0,4.76,86.0,54.0,"Holland, D",502706.0,,631275,4.0,6.0,3.0,3.0,4.0,3.0,1.0,3.12,67.0,36.0,Thorpe,626929.0,,,
2.0,3.0,1.0,1.0,0.0,1.0,0.0,9.53,26.0,22.0,Rodón,607074.0,,631293,3.0,5.0,2.0,2.0,0.0,2.0,0.0,6.0,52.0,31.0,"Anderson, B",474463.0,,,
5.0,5.0,3.0,2.0,2.0,4.0,1.0,4.97,85.0,54.0,Cueto,456501.0,,631542,3.0,5.0,3.0,3.0,1.0,3.0,2.0,9.0,51.0,28.0,"Gonzalez, C",592346.0,,,
7.0,4.0,3.0,3.0,1.0,6.0,2.0,1.80,103.0,65.0,Plesac,668676.0,"(L, 0-1)",631596,6.0,4.0,2.0,1.0,2.0,8.0,1.0,0.96,102.0,60.0,"Gray, So",543243.0,"(W, 3-0)",,
6.0,3.0,1.0,1.0,4.0,6.0,0.0,4.11,103.0,63.0,"Duffy, D",518633.0,"(L, 0-2)",631645,7.0,3.0,0.0,0.0,3.0,4.0,0.0,1.38,98.0,63.0,"Mills, A",621219.0,"(W, 2-0)",,
6.0,4.0,1.0,1.0,1.0,2.0,0.0,1.42,79.0,49.0,Javier,664299.0,"(W, 1-0)",630109,4.1,7.0,8.0,7.0,2.0,2.0,2.0,7.04,83.0,56.0,Bumgarner,518516.0,"(L, 0-2)",,
4.2,6.0,6.0,6.0,3.0,2.0,3.0,5.91,88.0,56.0,Shoemaker,533167.0,"(L, 0-1)",630284,6.0,4.0,1.0,1.0,2.0,3.0,0.0,2.04,80.0,48.0,Fried,608331.0,"(W, 2-0)",,
3.0,7.0,5.0,5.0,0.0,3.0,2.0,5.65,78.0,53.0,Matz,571927.0,"(L, 0-2)",630874,5.2,8.0,3.0,3.0,1.0,8.0,1.0,3.0,102.0,66.0,Corbin,571578.0,"(W, 1-0)",,
5.0,6.0,4.0,4.0,1.0,6.0,0.0,3.94,85.0,54.0,Eovaldi,543135.0,"(L, 1-1)",630971,5.2,5.0,1.0,1.0,0.0,5.0,1.0,5.52,93.0,65.0,"Morton, C",450203.0,"(W, 1-1)",,
5.2,3.0,1.0,1.0,4.0,3.0,0.0,2.35,87.0,52.0,Heaney,571760.0,"(W, 1-0)",631057,4.0,3.0,3.0,3.0,4.0,4.0,2.0,6.43,76.0,42.0,Dunn,643290.0,"(L, 0-1)",,
6.0,3.0,2.0,2.0,1.0,8.0,1.0,2.63,82.0,58.0,May,669160.0,"(W, 1-0)",631069,5.2,2.0,2.0,1.0,2.0,2.0,0.0,1.72,84.0,51.0,Lamet,659275.0,,,
6.1,3.0,1.0,1.0,3.0,7.0,1.0,0.49,107.0,66.0,Lynn,458681.0,,631173,5.0,2.0,0.0,0.0,2.0,5.0,0.0,2.31,76.0,48.0,Luzardo,666200.0,,,
3.1,6.0,5.0,5.0,5.0,2.0,0.0,6.75,84.0,51.0,Musgrove,605397.0,"(L, 0-3)",631276,6.0,4.0,1.0,1.0,3.0,6.0,0.0,4.8,98.0,57.0,Berríos,621244.0,"(W, 1-1)",,
6.0,4.0,2.0,2.0,3.0,9.0,1.0,5.17,103.0,62.0,Giolito,608337.0,"(W, 1-1)",631294,6.0,8.0,2.0,2.0,1.0,6.0,1.0,2.08,95.0,66.0,Woodruff,605540.0,,,
2.0,0.0,0.0,0.0,0.0,3.0,0.0,2.13,33.0,22.0,Parker,453284.0,,631318,3.2,5.0,1.0,0.0,1.0,1.0,0.0,3.32,46.0,27.0,Castano,641447.0,,,
5.1,5.0,4.0,3.0,1.0,7.0,1.0,5.27,83.0,62.0,Gausman,592332.0,"(L, 0-1)",631543,7.1,6.0,2.0,2.0,1.0,9.0,0.0,1.89,101.0,74.0,Márquez,608566.0,"(W, 2-1)",,
7.2,5.0,2.0,2.0,2.0,8.0,2.0,0.83,106.0,68.0,Bieber,669456.0,"(W, 3-0)",631597,6.0,1.0,0.0,0.0,2.0,6.0,0.0,1.8,98.0,57.0,Mahle,641816.0,,,
5.0,5.0,4.0,4.0,2.0,8.0,2.0,4.80,93.0,62.0,Singer,663903.0,"(L, 0-1)",631608,7.0,7.0,2.0,2.0,0.0,3.0,0.0,3.54,94.0,62.0,Hendricks,543294.0,"(W, 2-1)",,
3.2,7.0,8.0,8.0,0.0,1.0,1.0,9.22,61.0,44.0,McCullers Jr.,621121.0,"(L, 1-1)",630110,5.0,6.0,6.0,6.0,2.0,6.0,3.0,9.45,91.0,49.0,Ray,592662.0,"(W, 1-2)",,
5.0,1.0,0.0,0.0,3.0,8.0,0.0,5.14,84.0,52.0,Ryu,547943.0,"(W, 1-1)",630307,4.2,5.0,2.0,2.0,1.0,4.0,0.0,6.57,92.0,58.0,"Newcomb, S",656794.0,"(L, 0-1)",,
4.2,5.0,4.0,4.0,2.0,6.0,1.0,3.38,95.0,65.0,"García, D",665620.0,"(L, 0-1)",630497,5.0,3.0,3.0,0.0,1.0,2.0,0.0,5.59,88.0,44.0,"López, Jo",605347.0,"(W, 1-0)",,
7.0,5.0,1.0,1.0,0.0,4.0,0.0,6.92,81.0,56.0,Porcello,519144.0,"(W, 1-1)",630878,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.29,27.0,14.0,Scherzer,453286.0,,,
5.0,4.0,0.0,0.0,3.0,4.0,0.0,3.45,91.0,48.0,"Pérez, M",527048.0,"(W, 2-1)",630972,5.0,8.0,5.0,5.0,1.0,5.0,2.0,3.78,82.0,61.0,Yarbrough,642232.0,"(L, 0-2)",,
2.0,3.0,6.0,6.0,4.0,3.0,1.0,7.27,67.0,34.0,Skubal,669373.0,"(L, 1-2)",630994,5.0,4.0,2.0,2.0,2.0,6.0,1.0,3.08,95.0,63.0,Flaherty,656427.0,"(W, 3-1)",,
2.2,2.0,2.0,2.0,2.0,2.0,0.0,6.75,52.0,33.0,Teheran,527054.0,"(L, 0-1)",631043,7.0,3.0,3.0,3.0,0.0,7.0,3.0,3.06,99.0,70.0,"Gonzales, M",594835.0,"(W, 2-1)",,
5.2,6.0,4.0,4.0,2.0,7.0,1.0,4.00,92.0,61.0,Stripling,548389.0,"(W, 3-0)",631085,5.0,5.0,4.0,4.0,1.0,4.0,1.0,4.6,89.0,54.0,"Richards, G",572070.0,"(L, 0-1)",,
6.0,3.0,0.0,0.0,0.0,1.0,0.0,0.60,71.0,46.0,Dobnak,677976.0,"(W, 2-1)",631140,7.0,3.0,1.0,1.0,1.0,5.0,0.0,3.52,98.0,63.0,Williams,592866.0,"(L, 0-3)",,
6.0,4.0,3.0,3.0,2.0,9.0,2.0,2.45,103.0,66.0,Gibson,502043.0,,631174,3.1,6.0,4.0,4.0,1.0,5.0,1.0,8.03,74.0,45.0,Manaea,640455.0,,,
4.0,8.0,4.0,4.0,2.0,4.0,0.0,5.01,91.0,59.0,Eflin,621107.0,"(L, 2-2)",631320,5.0,3.0,1.0,1.0,2.0,6.0,1.0,1.8,75.0,46.0,"Garrett, B",666129.0,"(W, 1-0)",,
7.0,5.0,1.0,1.0,1.0,4.0,0.0,2.12,93.0,58.0,Darvish,506433.0,"(W, 2-1)",631417,6.0,4.0,2.0,2.0,2.0,6.0,0.0,3.6,88.0,52.0,Bubic,663460.0,"(L, 0-2)",,
7.0,5.0,0.0,0.0,2.0,5.0,0.0,0.75,87.0,57.0,Houser,605288.0,"(W, 1-0)",631518,7.0,5.0,1.0,1.0,1.0,8.0,0.0,2.55,97.0,60.0,Keuchel,572971.0,"(L, 2-1)",,
5.0,4.0,2.0,1.0,0.0,4.0,0.0,2.13,68.0,50.0,Webb,657277.0,"(W, 1-0)",631544,6.0,5.0,4.0,3.0,0.0,2.0,1.0,3.31,92.0,61.0,"Gray, Jn",592351.0,"(L, 0-1)",,
4.1,2.0,1.0,1.0,4.0,4.0,0.0,2.08,82.0,46.0,Antone,622088.0,"(L, 0-1)",631570,5.2,2.0,0.0,0.0,5.0,4.0,0.0,3.24,103.0,57.0,Clevinger,605182.0,"(W, 1-1)",,
5.0,2.0,0.0,0.0,3.0,1.0,0.0,0.87,82.0,48.0,Bielak,656232.0,,630111,6.0,6.0,2.0,2.0,1.0,6.0,1.0,2.81,92.0,59.0,Gallen,668678.0,,,
5.0,2.0,3.0,3.0,3.0,5.0,1.0,2.70,79.0,48.0,Pearson,663878.0,,630313,6.2,4.0,3.0,3.0,0.0,9.0,1.0,6.08,83.0,59.0,Toussaint,657053.0,,,
3.0,4.0,1.0,0.0,1.0,2.0,0.0,0.00,42.0,24.0,Zimmermann,519455.0,,630995,3.0,5.0,0.0,0.0,1.0,6.0,0.0,0.53,63.0,44.0,Gomber,596295.0,,,
9.0,4.0,1.0,1.0,0.0,10.0,1.0,2.08,107.0,76.0,Bundy,605164.0,"(W, 2-1)",631042,3.2,3.0,4.0,4.0,3.0,3.0,1.0,5.79,69.0,40.0,"Walker, T",592836.0,"(L, 1-2)",,
6.0,3.0,3.0,3.0,1.0,4.0,1.0,2.65,80.0,53.0,Maeda,628317.0,,631148,3.0,4.0,3.0,3.0,2.0,2.0,1.0,3.38,52.0,33.0,Brubaker,664141.0,,,
5.0,4.0,5.0,5.0,2.0,6.0,1.0,6.89,83.0,53.0,Minor,501985.0,"(L, 0-3)",631175,6.0,7.0,4.0,4.0,2.0,2.0,2.0,5.63,80.0,49.0,Fiers,571666.0,"(W, 1-0)",,
3.2,7.0,4.0,4.0,1.0,5.0,0.0,6.46,76.0,48.0,Velasquez,592826.0,"(L, 0-1)",631321,7.0,3.0,1.0,1.0,0.0,6.0,1.0,4.02,95.0,71.0,"López, P",641154.0,"(W, 4-4)",,
2.1,11.0,8.0,8.0,0.0,4.0,2.0,5.40,63.0,46.0,Chatwood,543022.0,"(L, 2-1)",631425,5.0,3.0,0.0,0.0,2.0,7.0,0.0,0.0,75.0,52.0,"Keller, B",641745.0,"(W, 1-0)",,
5.0,4.0,2.0,2.0,1.0,7.0,1.0,4.15,84.0,53.0,Lindblom,458676.0,"(W, 1-0)",631513,4.1,8.0,5.0,4.0,3.0,3.0,2.0,7.71,98.0,57.0,"Gonzalez, G",461829.0,"(L, 0-1)",,
5.0,2.0,0.0,0.0,2.0,3.0,0.0,2.19,66.0,42.0,Anderson,542881.0,,631545,6.2,8.0,3.0,3.0,2.0,2.0,1.0,2.41,98.0,61.0,Freeland,607536.0,,,
5.0,4.0,3.0,3.0,4.0,9.0,1.0,4.76,105.0,64.0,"Castillo, L",622491.0,"(L, 0-2)",631571,6.0,1.0,0.0,0.0,4.0,8.0,0.0,2.5,97.0,57.0,Carrasco,471911.0,"(W, 2-1)",,
6.0,3.0,0.0,0.0,0.0,3.0,0.0,3.21,90.0,61.0,Milone,543548.0,"(W, 1-1)",630879,5.1,10.0,5.0,5.0,3.0,4.0,0.0,7.84,91.0,57.0,"Sánchez, An",434671.0,"(L, 0-2)",,
3.2,3.0,4.0,1.0,6.0,4.0,0.0,3.14,88.0,45.0,Canning,656288.0,"(L, 0-2)",630920,5.1,6.0,3.0,3.0,2.0,5.0,1.0,5.56,90.0,59.0,Lyles,543475.0,"(W, 1-1)",,
5.0,1.0,0.0,0.0,0.0,5.0,0.0,1.17,59.0,44.0,Tanaka,547888.0,,630974,3.0,0.0,0.0,0.0,2.0,5.0,0.0,3.38,59.0,32.0,Snell,605483.0,,,
2.0,1.0,2.0,2.0,3.0,0.0,1.0,9.00,42.0,23.0,"Miller, T",668338.0,,630996,1.0,0.0,1.0,0.0,3.0,2.0,0.0,0.0,24.0,10.0,"Reyes, Al",621052.0,,,
6.0,5.0,3.0,2.0,1.0,5.0,1.0,2.65,91.0,55.0,Senzatela,622608.0,"(W, 3-0)",631045,5.2,6.0,4.0,4.0,1.0,3.0,0.0,5.28,95.0,61.0,Kikuchi,579328.0,"(L, 0-1)",,
3.0,2.0,2.0,2.0,1.0,3.0,2.0,12.19,43.0,28.0,Weaver,596133.0,"(L, 0-3)",631073,5.2,3.0,0.0,0.0,0.0,6.0,0.0,2.87,84.0,53.0,Davies,605200.0,"(W, 2-1)",,
4.2,8.0,7.0,7.0,3.0,5.0,2.0,9.20,95.0,58.0,Boyd,571510.0,,631105,4.0,1.0,1.0,1.0,0.0,7.0,1.0,2.0,58.0,37.0,Kuhl,641771.0,,,
5.0,4.0,0.0,0.0,1.0,6.0,0.0,1.59,91.0,55.0,Fried,608331.0,"(W, 3-0)",631131,4.2,7.0,4.0,4.0,1.0,4.0,2.0,7.71,81.0,56.0,Howard,675921.0,"(L, 0-1)",,
6.0,5.0,0.0,0.0,1.0,5.0,0.0,3.00,84.0,47.0,Greinke,425844.0,,631176,7.0,3.0,1.0,1.0,3.0,3.0,0.0,1.08,92.0,58.0,Bassitt,605135.0,,,
2.1,2.0,1.0,1.0,2.0,6.0,1.0,3.86,67.0,43.0,"Mejía, H",650668.0,,631237,5.0,6.0,4.0,4.0,2.0,9.0,1.0,6.43,98.0,64.0,Wacha,608379.0,"(L, 1-2)",,
6.0,3.0,1.0,1.0,1.0,12.0,1.0,0.93,103.0,64.0,Bauer,545333.0,"(W, 2-0)",631295,3.0,5.0,6.0,6.0,3.0,2.0,1.0,9.53,70.0,40.0,Lauer,641778.0,"(L, 0-1)",,
4.0,7.0,6.0,5.0,2.0,3.0,3.0,9.88,90.0,56.0,Samardzija,502188.0,"(L, 0-2)",631358,4.0,3.0,1.0,1.0,2.0,2.0,0.0,2.4,78.0,48.0,"Urías, J",628711.0,,,
4.1,4.0,2.0,2.0,1.0,2.0,0.0,8.00,62.0,37.0,Smeltzer,656970.0,,631419,4.2,5.0,2.0,2.0,2.0,2.0,2.0,4.0,76.0,49.0,Junis,596001.0,,,
7.0,5.0,1.0,1.0,1.0,5.0,0.0,2.84,97.0,62.0,Civale,650644.0,"(L, 1-2)",631504,5.0,2.0,0.0,0.0,5.0,4.0,0.0,4.05,99.0,52.0,Cease,656302.0,"(W, 2-1)",,
3.0,3.0,4.0,4.0,5.0,1.0,2.0,5.63,68.0,31.0,Roark,543699.0,"(L, 1-1)",631623,3.0,5.0,2.0,2.0,2.0,3.0,1.0,9.9,64.0,39.0,Weber,543901.0,,,
4.0,5.0,2.0,2.0,0.0,2.0,1.0,3.68,57.0,39.0,Eshelman,664045.0,,630880,5.0,1.0,0.0,0.0,1.0,5.0,0.0,1.8,73.0,45.0,Voth,608723.0,,,
6.0,4.0,2.0,2.0,1.0,4.0,1.0,2.70,94.0,58.0,Sandoval,663776.0,"(L, 0-1)",630935,5.0,2.0,0.0,0.0,1.0,6.0,0.0,1.0,94.0,62.0,Allard,663465.0,,,
4.2,6.0,3.0,3.0,1.0,10.0,1.0,3.22,107.0,66.0,Cole,543037.0,,630962,2.2,5.0,4.0,4.0,3.0,5.0,1.0,5.56,71.0,40.0,Glasnow,607192.0,"(L, 0-1)",,
3.2,1.0,3.0,3.0,5.0,4.0,0.0,7.59,70.0,36.0,King,650633.0,"(L, 0-1)",630973,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.13,20.0,14.0,"Thompson, R",657044.0,,,
5.0,2.0,1.0,0.0,1.0,6.0,0.0,0.00,70.0,44.0,Alzolay,640470.0,,630997,5.0,2.0,2.0,2.0,2.0,4.0,0.0,3.6,89.0,50.0,Oviedo,670912.0,,,
4.0,0.0,0.0,0.0,1.0,3.0,0.0,0.00,60.0,35.0,Castellani,624418.0,,631046,3.1,3.0,0.0,0.0,1.0,3.0,0.0,3.24,61.0,41.0,Margevicius,676606.0,,,
6.0,6.0,1.0,1.0,0.0,4.0,1.0,2.29,84.0,53.0,"Kelly, M",518876.0,"(W, 2-1)",631074,5.2,5.0,3.0,3.0,2.0,6.0,2.0,3.18,95.0,56.0,Paddack,663978.0,"(L, 2-1)",,
5.0,6.0,5.0,5.0,3.0,3.0,0.0,5.74,76.0,48.0,Nova,467100.0,"(W, 1-0)",631106,5.0,13.0,9.0,9.0,1.0,6.0,5.0,8.27,112.0,73.0,"Holland, D",502706.0,"(L, 0-1)",,
6.0,6.0,4.0,4.0,3.0,3.0,2.0,6.75,91.0,59.0,Wright,657140.0,"(L, 0-2)",631133,6.0,3.0,0.0,0.0,1.0,6.0,0.0,2.45,89.0,56.0,Arrieta,453562.0,"(W, 1-1)",,
7.0,7.0,2.0,1.0,1.0,9.0,1.0,2.04,103.0,69.0,"Valdez, F",664285.0,"(L, 0-2)",631177,7.0,2.0,0.0,0.0,0.0,5.0,0.0,1.57,86.0,59.0,Montas,593423.0,"(W, 2-1)",,
4.1,5.0,5.0,4.0,1.0,4.0,2.0,8.31,76.0,50.0,Castano,641447.0,"(L, 0-1)",631236,5.0,4.0,2.0,2.0,3.0,3.0,1.0,3.78,84.0,46.0,"Peterson, D",656849.0,"(W, 2-1)",,
6.0,2.0,0.0,0.0,1.0,6.0,0.0,0.00,88.0,52.0,DeSclafani,543101.0,"(W, 1-0)",631296,3.2,4.0,3.0,2.0,2.0,2.0,1.0,5.4,68.0,39.0,"Anderson, B",474463.0,"(L, 0-1)",,
5.2,2.0,4.0,4.0,3.0,3.0,1.0,5.40,93.0,51.0,Cueto,456501.0,"(W, 1-0)",631343,4.1,7.0,4.0,4.0,1.0,6.0,3.0,3.6,85.0,59.0,Kershaw,477132.0,"(L, 1-1)",,
3.0,4.0,2.0,2.0,2.0,2.0,1.0,6.00,71.0,40.0,Odorizzi,543606.0,,631420,4.0,5.0,4.0,4.0,1.0,4.0,2.0,5.12,88.0,54.0,"Duffy, D",518633.0,,,
6.0,5.0,0.0,0.0,1.0,7.0,0.0,1.29,95.0,65.0,Plesac,668676.0,"(W, 1-1)",631503,2.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,28.0,19.0,Foster,641582.0,,,
3.0,1.0,1.0,1.0,2.0,1.0,0.0,3.00,45.0,26.0,Anderson,502624.0,,631658,4.0,3.0,0.0,0.0,2.0,3.0,0.0,3.97,67.0,41.0,Godley,643327.0,,,
3.2,3.0,0.0,0.0,2.0,4.0,0.0,3.95,65.0,39.0,Wojciechowski,592879.0,,630882,4.1,7.0,5.0,5.0,1.0,2.0,0.0,10.38,69.0,45.0,Strasburg,544931.0,"(L, 0-1)",,
3.2,8.0,5.0,5.0,0.0,4.0,0.0,4.26,77.0,51.0,Heaney,571760.0,"(L, 1-1)",630922,5.0,4.0,2.0,2.0,3.0,6.0,1.0,1.16,109.0,63.0,Lynn,458681.0,"(W, 2-0)",,
6.1,4.0,3.0,3.0,1.0,11.0,2.0,7.84,87.0,56.0,Paxton,572020.0,,630946,2.0,3.0,1.0,1.0,2.0,1.0,0.0,5.4,50.0,29.0,"Morton, C",450203.0,,,
2.0,5.0,4.0,4.0,2.0,3.0,2.0,5.79,46.0,27.0,Rea,607067.0,"(L, 1-1)",630998,2.2,1.0,0.0,0.0,3.0,5.0,0.0,0.64,55.0,30.0,Gomber,596295.0,,,
7.0,6.0,5.0,2.0,1.0,4.0,1.0,2.08,85.0,58.0,Márquez,608566.0,"(L, 2-2)",631047,6.0,4.0,0.0,0.0,0.0,7.0,0.0,5.27,91.0,61.0,Sheffield,656954.0,"(W, 1-2)",,
2.0,5.0,6.0,6.0,1.0,2.0,4.0,9.35,47.0,29.0,Bumgarner,518516.0,"(L, 0-3)",631075,6.2,1.0,1.0,1.0,0.0,11.0,1.0,1.61,83.0,60.0,Lamet,659275.0,"(W, 2-0)",,
7.0,5.0,1.0,1.0,2.0,4.0,0.0,2.00,92.0,52.0,Turnbull,605513.0,"(W, 2-0)",631110,2.0,0.0,0.0,0.0,1.0,1.0,0.0,5.14,26.0,13.0,Brault,643230.0,,,
2.1,1.0,1.0,1.0,1.0,1.0,0.0,3.86,39.0,22.0,Ynoa,660623.0,,631136,4.0,3.0,1.0,1.0,3.0,6.0,0.0,6.43,76.0,45.0,Velasquez,592826.0,,,
